CattleNECSatifactionIndex,MSTBaldiol,MSTCaangol,MSTCattleNEC,MSTSangre,MSTSeeno,MSTSheepNEC,MSTTrees,SatisfactionMeanTreesInBaldiol,SatisfactionMeanTreesInCaangol,SatisfactionMeanTreesInSangre,SatisfactionMeanTreesInSeeno,SheepNECSatifactionIndex,TreeDensitySatisfactionOldes,cattlesWeightGain,goodShepherdPercentage,interfaceNumberOfCampI,meanCattlesLiveWeight,meanCattlesNEC,meanFruitsConsumedCattle,meanFruitsConsumedSheep,meanGrass,meanLeavesConsumedCattle,meanLeavesConsumedSheep,meanSheepsLiveWeight,meanSheepsNEC,openmole$experiment,proportionBigHerders,proportionMediumHerders,sheepsWeightGain,sumLargeHerder,sumMediumHerder,sumSmallHerder,totalCattles,totalFoyers,totalGrass,totalSheeps,totalTrees,totalTreesOldes,totalTreesYoung
3.0,1.0,0.8005479452054794,0.3977681571465495,0.9005479452054794,1.0,0.5844223313517705,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.018866684497165585,0.0,30.0,249.78396373759918,3.8811670971049743,1.4452605792948808E-11,6.4018831101148865E-12,120833.65270379321,1319.8811015731667,487.0594019920245,40.00799411917664,3.2693460180938665,5282,20.0,0.0,0.00391560484256977,39.0,0.0,173.0,2496.0,212.0,6.3921002280306645E7,3544.0,8.2904546E7,119552.18147448015,37167.187145557655
3.0,1.0,0.6005479452054795,0.37970663856691256,0.9005479452054794,1.0,0.6048008429926238,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.0,0.0,100.0,246.76715145197113,3.8420958430157084,3.9303728620470513,0.532221837700914,112030.09551027202,5880.428657892657,1430.8172746970015,40.00000000000001,3.2678260869565605,5281,10.0,50.0,0.0,55.0,313.0,282.0,7096.0,650.0,5.926392052493389E7,10556.0,7.3668939E7,107524.95652173914,31735.797731568997
3.0,1.0,0.7005479452054795,0.37926506500453516,0.9005479452054794,1.0,0.605399911621741,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.0,0.0,90.0,249.08823087800653,3.8821902639627446,5.35483452742337E-11,1.3278638112689058E-11,113537.3307076008,5319.623220338369,1312.9015822989281,39.99999999999999,3.2678260869565596,5280,10.0,50.0,0.0,58.0,263.0,268.0,6382.0,589.0,6.0061247944320805E7,9708.0,7.5082129E7,109335.33648393194,32596.854442344047
3.0,1.0,0.6005479452054795,0.4275977584059776,0.9005479452054794,1.0,0.5141257783312577,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.10439130945923,60.0,70.0,215.79104214208846,3.2055876529372553,1339.1489284666013,290.3590544783701,103397.36424890079,5856.985098878471,1399.5410979209462,39.89666170926316,3.239697371986742,2790,40.0,0.0,-0.04326461724289638,191.0,0.0,249.0,8155.0,440.0,5.4697205687668495E7,11495.0,6.7108084E7,97117.3988657845,29740.982986767485
3.0,1.0,0.7005479452054795,0.41673387096774195,0.9005479452054794,1.0,0.49092244807777285,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.14683190493761428,60.0,80.0,219.31970796912861,3.2097390882922303,1201.1344831096399,394.61552714320277,103554.57362892332,6637.964893817553,1776.9400398170685,39.918199418917425,3.253898707538346,2791,40.0,0.0,-0.03968809363396478,208.0,0.0,288.0,8717.0,496.0,5.47803694497005E7,13041.0,6.6053105E7,96160.81852551985,28703.274102079395
3.0,1.0,0.6005479452054795,0.4132087421730682,0.9005479452054794,1.0,0.4903500227910659,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.14223979077593724,60.0,90.0,211.09071056371656,3.150061201310677,1709.9193831671014,401.0329512641828,97263.45996901023,7996.669734194875,1805.7268106943309,39.90389175531411,3.248172878083462,2792,40.0,0.0,-0.0487983510097048,232.0,0.0,339.0,10164.0,571.0,5.145237032360642E7,14727.0,6.3838401E7,92866.18336483932,27811.32325141777
3.0,1.0,0.5005479452054794,0.4137509149848374,0.9005479452054794,1.0,0.5109940395273449,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.15871837014806114,60.0,100.0,224.7370157816742,3.306279680159414,2045.9252158173192,462.4543833679001,97115.43491534791,9712.057851055088,2143.523132193066,39.91614629640419,3.2502966885371323,2793,40.0,0.0,-0.03881526717557232,275.0,0.0,380.0,11937.0,655.0,5.137406507021907E7,17023.0,6.0580473E7,88507.38941398865,26011.46313799622
3.0,1.0,0.6005479452054795,0.4122505577813497,0.9005479452054794,1.0,0.49784900319074926,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1591624584790536,60.0,90.0,225.3609245925913,3.379738239494896,1913.8604503839995,443.8552235636242,98868.49613706688,7537.449835529074,1931.204660791302,39.64141572472407,3.2016480842119974,2800,40.0,10.0,-0.041908471037964266,235.0,39.0,297.0,10118.0,571.0,5.230143445650836E7,15239.0,6.3262755E7,91984.0,27605.328922495275
3.0,1.0,0.6005479452054795,0.4195603181617322,0.9005479452054794,1.0,0.4871840477242598,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.09404698528619643,60.0,80.0,212.62253448303863,3.12235733060609,1420.3756717228569,409.7205095929355,99411.56162348205,7463.463314348819,1868.422535187469,39.88898612610773,3.243620985107359,2799,40.0,10.0,-0.0444492778227468,216.0,39.0,241.0,9288.0,496.0,5.258871609882204E7,13699.0,6.4980781E7,94436.67107750472,28400.34404536862
3.0,1.0,0.7005479452054795,0.42514009962640104,0.9005479452054794,1.0,0.5125697384806974,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.15359840214399978,60.0,70.0,213.8993497882683,3.193325650190787,1255.5950540136453,258.82108413544046,105108.09223617573,6205.817652990886,1436.1862386530813,39.920153411766506,3.253979834289368,2798,40.0,10.0,-0.04272044606067253,171.0,50.0,219.0,7770.0,440.0,5.560218079293695E7,11262.0,6.79306E7,98481.09829867675,29932.134215500944
3.0,1.0,0.7005479452054795,0.4302155789782952,0.9005479452054794,1.0,0.5206177237504132,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.12133874065238641,60.0,60.0,221.5097861124515,3.315917120961679,828.1154062713056,294.1186896886554,107688.14430543668,4981.301609554518,1274.7758235999397,39.91462941597509,3.2535327910532046,2797,40.0,10.0,-0.040686670101270264,155.0,26.0,192.0,6671.0,373.0,5.6967028337575994E7,10010.0,6.9986247E7,101419.28544423441,30879.858223062383
3.0,1.0,0.9005479452054794,0.43604747668555616,0.9005479452054794,1.0,0.5231779037080005,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.09360916916433366,60.0,50.0,223.05819839876108,3.3164363836486905,847.2892696536952,201.91248514795313,111537.48788948136,3725.5853350730354,1031.9684754218245,39.93759741742772,3.256708611215419,2796,40.0,10.0,-0.03030196018624778,130.0,34.0,143.0,5567.0,307.0,5.9003331093535654E7,8420.0,7.0962371E7,102691.77504725898,31452.593572778827
3.0,1.0,0.9005479452054794,0.44740380941985486,0.9005479452054794,1.0,0.5264585493641871,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.060775132833228454,60.0,40.0,218.09218740538824,3.292430304516726,696.0903388493952,162.03059455907888,113417.37546892447,2695.696362962385,726.2454711269897,39.73577899136375,3.2249439731229668,2795,40.0,10.0,-0.024951897485772024,101.0,26.0,124.0,4537.0,251.0,5.999779162306104E7,6595.0,7.3776952E7,106701.56710775047,32763.370510396977
3.0,1.0,0.9005479452054794,0.4604976237070171,0.9005479452054794,1.0,0.5089027117696393,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.09032389378230538,60.0,30.0,207.32093813345153,3.078015846663992,682.667540851177,136.28050289137374,115267.07404886205,2547.3555404930735,637.884043136275,39.82412609433099,3.222246753174647,2794,40.0,10.0,-0.038406314505812604,80.0,17.0,99.0,3662.0,196.0,6.097628217184799E7,5250.0,7.6761869E7,110599.56521739131,34507.93761814745
3.0,1.0,0.7005479452054795,0.4061319962574671,0.9005479452054794,1.0,0.5781575222512775,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.019331741390713888,20.0,90.0,234.1517110565112,3.5526065889135374,241.28902099740932,50.05364245324299,114886.08318426645,3825.033651689645,947.3562241776547,39.96689655039183,3.2624982829097116,2064,0.0,50.0,-0.006688677398930807,0.0,274.0,297.0,4843.0,571.0,6.077473800447693E7,7304.0,7.3772315E7,106648.54442344046,32807.62759924385
3.0,1.0,0.7005479452054795,0.4111003093239063,0.9005479452054794,1.0,0.5737063632346443,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.0033040080780505706,20.0,80.0,229.81215962387003,3.4704321363731734,134.50551381711242,38.878051251686614,116044.57371373102,3284.907566728723,880.173282571606,39.89746096913253,3.251415871252118,2063,0.0,50.0,-0.004658051089254233,0.0,255.0,241.0,4093.0,496.0,6.1387579494563684E7,6764.0,7.5377347E7,108811.202268431,33679.05671077505
3.0,1.0,0.7005479452054795,0.4108835616438356,0.9005479452054794,1.0,0.5766183063511832,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.003147166763364916,20.0,70.0,235.0591989651426,3.5674269118244153,82.50146662341145,35.8675970567421,117406.84406898914,3113.758960557978,772.4918760385319,39.78707270354194,3.2299114906265687,2062,0.0,50.0,-0.0015427586793320834,0.0,221.0,219.0,3655.0,440.0,6.2108220512495205E7,5692.0,7.7105916E7,111203.99810964083,34553.877126654064
3.0,1.0,0.8005479452054794,0.41505674097469614,0.9005479452054794,1.0,0.5819941973631055,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.0074653461404097735,20.0,60.0,240.1505212393632,3.699220815789513,133.32248848613096,27.43963901462416,118923.35433190312,2587.681736980071,682.5305833175669,40.002016338587964,3.2680372327331155,2061,0.0,50.0,-4.480174673757139E-4,0.0,181.0,192.0,3136.0,373.0,6.291045444157675E7,4940.0,7.7441576E7,111697.37051039697,34695.02268431002
3.0,1.0,0.9005479452054794,0.4199294989067869,0.9005479452054794,1.0,0.5762696889920128,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.006570670955551108,20.0,50.0,240.0210542706069,3.672850492561609,75.5679347424537,48.082716398760155,120108.05874203448,1712.0374114294118,456.6350357288704,39.82932401809271,3.2440108448639595,2060,0.0,50.0,-5.948207681455548E-5,0.0,164.0,143.0,2527.0,307.0,6.3537163074536234E7,4295.0,7.8294641E7,112988.41020793951,35016.58223062382
3.0,1.0,0.9005479452054794,0.4295104513453037,0.9005479452054794,1.0,0.5836107624297332,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.006165858751959651,20.0,40.0,241.28673303963257,3.747723462649632,80.58797977340589,30.727949451469513,121083.65889012776,1308.2111906386094,383.14614223744576,40.065696694011685,3.256189106734567,2059,0.0,50.0,-0.0011308752957773867,0.0,127.0,124.0,2142.0,251.0,6.4053255552877575E7,3360.0,7.9699071E7,115051.44234404537,35608.42722117202
3.0,1.0,0.9005479452054794,0.4501425775789768,0.9005479452054794,1.0,0.5779955269779145,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.014643963925257499,20.0,30.0,241.3284967390362,3.7356647341589704,106.93169841443635,19.797852536451355,122159.87764731055,1101.0939540768554,335.3967821210362,39.31276139593854,3.1591674164946193,2058,0.0,50.0,2.4602750060474316E-4,0.0,97.0,99.0,1682.0,196.0,6.462257527542727E7,2540.0,8.1934709E7,118196.65217391304,36689.37618147448
3.0,1.0,0.7005479452054795,0.4053288716929834,0.9005479452054794,1.0,0.5801677297919063,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.016568887009084578,20.0,100.0,232.91889687878356,3.520009643747655,212.3945167143138,58.58687855253161,114137.6315051359,4244.453270130359,1067.5514322242561,39.98302748651924,3.2638575553180464,2057,0.0,40.0,-0.005304953495774732,0.0,275.0,380.0,5347.0,655.0,6.037880706621691E7,8148.0,7.2776488E7,105341.17580340264,32232.525519848772
3.0,1.0,0.7005479452054795,0.4044718470359619,0.9005479452054794,1.0,0.5775937432526449,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.015676177572592348,20.0,90.0,236.8871220122447,3.6107067352253877,180.49055666588572,62.82899482442484,115568.18942849175,3795.9716621113944,921.9821280368305,39.99036957690134,3.2663658543360765,2056,0.0,40.0,-0.006913819200576398,0.0,232.0,339.0,4649.0,571.0,6.113557220767209E7,7187.0,7.3849964E7,106743.62570888469,32859.330812854445
3.0,1.0,0.7005479452054795,0.4122403888643394,0.9005479452054794,1.0,0.576326226248343,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.0035801045126271575,20.0,80.0,232.08195554961935,3.5277950665954454,222.30185595229935,63.88194923094838,116834.89713492249,3303.498170178478,817.3772423667396,39.95759517010374,3.262702192782855,2055,0.0,40.0,-0.0022858201457558623,0.0,208.0,288.0,4042.0,496.0,6.180566058437402E7,6181.0,7.5190956E7,108591.98109640832,33545.93194706994
3.0,1.0,0.8005479452054794,0.41213138231631385,0.9005479452054794,1.0,0.5702428393524284,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.002310792866764564,20.0,70.0,231.04858932669057,3.481823007376198,99.93700677608011,39.36452426645456,117726.03213808147,2801.804240357677,723.3435563921704,39.976264867354544,3.26244734789322,2054,0.0,40.0,-0.004404293394314666,0.0,191.0,249.0,3565.0,440.0,6.227707100104509E7,5555.0,7.6427478E7,110280.83175803402,34194.55198487713
3.0,1.0,0.9005479452054794,0.44158859920459564,0.9005479452054794,1.0,0.4495255192222713,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2419297123253937,100.0,80.0,212.41841354516373,3.166474162591393,1430.345652175522,366.2756975136939,109024.70661587387,3735.4391037306536,1053.0392147712816,39.88495704793971,3.244083941611262,3255,10.0,40.0,-0.0449942660286862,56.0,199.0,241.0,5348.0,496.0,5.767406979979724E7,8584.0,7.69708E7,109062.42155009451,36440.0359168242
3.0,1.0,0.9005479452054794,0.46091472937396816,0.9005479452054794,1.0,0.48149658649770205,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2696458307778346,100.0,50.0,203.37075619011077,2.917447010011552,731.1833189121024,225.64129009492814,115097.0677517489,2248.9043544180927,552.8455053609761,39.84556720446124,3.2381845632776978,3252,10.0,40.0,-0.058300026051370996,35.0,129.0,143.0,3407.0,307.0,6.088634884067518E7,5350.0,8.3287522E7,118112.07372400757,39331.25708884688
3.0,1.0,0.9005479452054794,0.46073083844430573,0.9005479452054794,1.0,0.4709339307356128,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2912930341113721,100.0,60.0,199.80603471028988,2.898225993061243,954.0770163885769,335.44736258531464,112458.45386389506,2670.4238959203662,721.8719026122607,39.85627391132235,3.2424892729433346,3253,10.0,40.0,-0.06515817694369944,42.0,139.0,192.0,4056.0,373.0,5.949052209400051E7,6345.0,8.0611047E7,114343.47069943289,38040.361058601135
3.0,1.0,0.9005479452054794,0.4520504358655043,0.9005479452054794,1.0,0.4464184308841843,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2744426737464789,100.0,70.0,207.05611222439276,3.0310743767622856,1797.3211712655525,440.25215466516994,110191.21079744457,3873.168960082529,909.3414872677866,39.72130352228659,3.2178265842445497,3262,10.0,50.0,-0.05752727272727244,47.0,213.0,180.0,4922.0,440.0,5.8291150511848114E7,7329.0,7.8886308E7,111804.43289224953,37319.02268431002
3.0,1.0,0.9005479452054794,0.4482632487421499,0.9005479452054794,1.0,0.44998494252451426,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.26899213231117297,100.0,60.0,204.71499159353777,2.99868140384051,1488.2749851323135,413.54587459588447,111821.85501148904,3106.7755849073324,772.5396089149625,39.86711772514814,3.2440391378680826,3261,10.0,50.0,-0.06215549597855202,40.0,187.0,146.0,4340.0,373.0,5.9153761301077716E7,6401.0,8.0595852E7,114153.99810964083,38201.10964083176
3.0,1.0,0.9005479452054794,0.46316897951898617,0.9005479452054794,1.0,0.4600303422426487,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.18581202282758932,100.0,50.0,210.77862053179985,3.120052702322838,871.5021995460371,227.32864457856607,114952.39186777007,2601.996954974787,598.9886044172792,39.89125897623173,3.2487338178141743,3260,10.0,50.0,-0.04633224755700329,23.0,149.0,135.0,3284.0,307.0,6.080981529805036E7,5004.0,8.4040742E7,119081.96219281663,39785.224952741024
3.0,1.0,0.9005479452054794,0.4714107951754626,0.9005479452054794,1.0,0.4784030999290509,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.24563081053850402,100.0,40.0,199.54378257367767,2.8835314854708507,785.4043319553267,289.7934807861819,116829.41729220735,2296.0771753284075,472.4455504389517,39.88703489746833,3.247981426249464,3259,10.0,50.0,-0.05223639540176711,26.0,112.0,113.0,2749.0,251.0,6.18027617475777E7,4167.0,8.5881403E7,121788.9168241966,40557.780718336486
3.0,1.0,0.9005479452054794,0.5156108470785574,0.9005479452054794,1.0,0.5192927033827229,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2500000000000003,100.0,30.0,199.72684526693362,2.8550138833607686,752.1798066517078,161.63459947564118,118699.7145713011,1620.0335201836008,391.83260084190334,39.858858782757764,3.2442205009541154,3258,10.0,50.0,-0.06857142857142862,23.0,94.0,79.0,2129.0,196.0,6.2792149008218296E7,3384.0,8.6793122E7,123306.88468809074,40763.28922495274
3.0,1.0,0.9005479452054794,0.42267489281606185,0.9005479452054794,1.0,0.42785360242601694,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.18452291965931492,100.0,100.0,221.4194367553933,3.337521760126629,2255.814857433071,698.5211991496718,105200.56657901459,5205.0300897662655,1360.0962657189268,39.919511103538355,3.2537575416287434,3257,10.0,40.0,-0.02975267175572513,80.0,253.0,322.0,7271.0,655.0,5.565109972029875E7,11271.0,7.3729855E7,104706.90548204159,34669.00189035917
3.0,1.0,0.9005479452054794,0.4298409423505986,0.9005479452054794,1.0,0.43852169949379843,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2499620589726714,100.0,90.0,220.86118844186038,3.3409846013934614,1862.7064499801743,484.1769225603725,107951.35282012302,4205.249871294659,1041.345558449774,39.894660165359326,3.248825401659944,3256,10.0,40.0,-0.04746760070052512,61.0,213.0,297.0,6073.0,571.0,5.710626564184509E7,9434.0,7.5703899E7,107349.93194706994,35757.62759924385
3.0,1.0,0.9005479452054794,0.4562154420921544,0.9005479452054794,1.0,0.45388231631382314,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.3343902862026732,100.0,70.0,202.11733569816974,2.909003860934582,1144.9794157043445,319.8459512457191,110270.51715305512,3169.1777519444863,798.6619959836548,39.83104166863533,3.2358078614828063,3254,10.0,40.0,-0.06690086287470648,48.0,173.0,219.0,4855.0,440.0,5.8333103573966175E7,7287.0,7.8656469E7,111478.51795841209,37210.45935727788
3.0,1.0,0.9005479452054794,0.4439052251126679,0.9005479452054794,1.0,0.477058587300879,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.13561683204067945,80.0,50.0,219.04225856215882,3.312196893406414,1148.9292404609826,364.932714785228,106983.3601778289,4555.692247562459,1143.4891446500317,39.886785340342925,3.2478442633658577,3164,50.0,50.0,-0.03720617804459114,158.0,149.0,0.0,6747.0,307.0,5.6594197534071445E7,10463.0,6.8613117E7,98991.65217391304,30711.782608695652
3.0,1.0,0.9005479452054794,0.426175768482133,0.9005479452054794,1.0,0.46685372213448895,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.20809133777406624,80.0,60.0,215.65069375453487,3.285617120490954,2034.8421648696794,481.3934625993788,102682.72610125542,5278.285968347456,1402.8885978459675,39.885459747190204,3.2484487946098963,3165,50.0,50.0,-0.05143460194329186,183.0,190.0,0.0,8047.0,373.0,5.431916210756409E7,12420.0,6.6521303E7,96190.85444234405,29558.30056710775
3.0,1.0,0.8005479452054794,0.4337702366127024,0.9005479452054794,1.0,0.45557845579078454,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.20914616701550678,80.0,70.0,217.7212972826945,3.231662197470214,2747.8482736013234,568.708494265125,97568.95419825494,6815.793169889513,1880.8329204781164,39.8934380293688,3.2485037856561694,3166,50.0,50.0,-0.05086185055440663,232.0,208.0,0.0,9873.0,440.0,5.161397677087691E7,15011.0,6.3975122E7,92619.48582230623,28316.47258979206
3.0,1.0,0.8005479452054794,0.42335395492708794,0.9005479452054794,1.0,0.44236190897039324,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.19748446257260371,80.0,80.0,209.68267863319645,3.1411729690793506,2540.0049116067457,745.6340081551504,94809.06083384488,6893.046195424359,2000.583736685275,39.88548155576054,3.247392064499784,3167,50.0,50.0,-0.05272596280614815,241.0,255.0,0.0,10420.0,496.0,5.0153993181103945E7,16217.0,6.340234E7,91673.43100189036,28179.76370510397
3.0,1.0,0.9005479452054794,0.47197384806973847,0.9005479452054794,1.0,0.478898505603985,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.29558813424884045,100.0,70.0,213.3363032431819,3.162596921479406,710.2530219510586,140.02451288411942,116242.70722331826,2051.045161611392,448.78067124837725,39.792983116736075,3.2291387519335353,3174,0.0,0.0,-0.05192727272727252,0.0,0.0,440.0,3073.0,440.0,6.149239212113533E7,4126.0,8.3103372E7,117424.2797731569,39670.94139886578
3.0,1.0,0.9005479452054794,0.48073524551030156,0.9005479452054794,1.0,0.49739689301847295,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.21581769436997364,100.0,60.0,190.38252261614628,2.6205437475617646,572.61950447593,123.94787032828721,117153.72229914082,1888.6741017695122,438.6438472374231,39.86032658150007,3.243517552322709,3173,0.0,0.0,-0.07116353887399425,0.0,0.0,373.0,2613.0,373.0,6.1974319096245475E7,3493.0,8.4669146E7,119787.39508506616,40267.701323251415
3.0,1.0,0.9005479452054794,0.47912632189549775,0.9005479452054794,1.0,0.505684708402124,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1732899022801305,100.0,50.0,211.11012491965712,3.0800714664609554,502.76277308863706,109.83524359116075,119286.23548727037,1405.3849645617693,313.82349871658187,39.906907403964816,3.251304925291595,3172,0.0,0.0,-0.04487296416938114,0.0,0.0,307.0,2154.0,307.0,6.310241857276605E7,2903.0,8.6791845E7,122848.01512287334,41219.744801512286
3.0,1.0,0.9005479452054794,0.5338830977460023,0.9005479452054794,1.0,0.5540959449871745,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.2314741035856577,100.0,40.0,198.95076414366812,2.8177728163320364,443.90834799579034,91.30354405866521,120159.72085767565,1060.1998379561246,230.69752530128042,39.8845172392961,3.2480834958070615,3171,0.0,0.0,-0.05551193098190714,0.0,0.0,251.0,1762.0,251.0,6.3564492333710425E7,2440.0,8.8286875E7,125087.53686200378,41806.36672967864
3.0,1.0,0.9005479452054794,0.4960833100363433,0.9005479452054794,1.0,0.49948979591836734,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.30000000000000043,100.0,30.0,214.57483999958603,3.1586163932896696,313.78149715276834,63.67761686148178,121679.51538877614,837.9760717700897,195.16187265159942,39.897495523959996,3.2500372670807467,3170,0.0,0.0,-0.03942857142857146,0.0,0.0,196.0,1380.0,196.0,6.436846364066258E7,1899.0,9.0886992E7,128838.16635160681,42970.89224952741
3.0,1.0,0.7005479452054795,0.41170887796716515,0.9005479452054794,1.0,0.43169674788246365,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.16565937611110018,80.0,100.0,203.16582057389374,2.9609532802523066,3185.5398847055717,929.5509865580295,82122.24097092313,10139.083734349824,2491.1413115400114,39.88429967691186,3.2466364843112796,3169,50.0,50.0,-0.04905731008542911,357.0,298.0,0.0,14604.0,655.0,4.3442665473618366E7,22449.0,5.7197638E7,82696.99432892249,25427.08506616257
3.0,1.0,0.8005479452054794,0.41612120048940815,0.9005479452054794,1.0,0.45384689201832884,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.1703999877008212,80.0,90.0,218.29619630224545,3.23972392924815,2970.5506793046316,623.4636097865434,92480.87733517375,8135.6032970455435,2306.0956454861293,39.887255893308165,3.247533337313319,3168,50.0,50.0,-0.052202379425009965,278.0,293.0,0.0,11995.0,571.0,4.892238411030686E7,18702.0,6.0934697E7,88261.98109640832,26926.4820415879
3.0,1.0,0.6005479452054795,0.41284600436628843,0.9005479452054794,1.0,0.5336161024878248,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.10542907180385305,40.0,90.0,222.65381443355903,3.290900050465025,873.7007767459481,238.16347934401705,99279.39200520099,8604.527165640848,2129.4199912360873,39.90796843424679,3.2507289502334378,2536,40.0,40.0,-0.02714577549612137,232.0,217.0,122.0,10689.0,571.0,5.2518798370751314E7,16311.0,6.4650406E7,94365.91493383743,27846.572778827976
3.0,1.0,0.5005479452054794,0.41165894969172084,0.9005479452054794,1.0,0.5304123983398508,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.09824999835940486,40.0,90.0,224.56430749017628,3.3215739591923445,1357.1914943633758,337.72080754833934,99277.58640761067,7930.113295878524,2111.779458980823,39.90204487095647,3.247120630027941,2544,40.0,50.0,-0.03561947256661128,227.0,277.0,67.0,10405.0,571.0,5.251784320962604E7,16769.0,6.3977707E7,93311.90548204159,27628.939508506617
3.0,1.0,0.5005479452054794,0.4196288113124172,0.9005479452054794,1.0,0.5389151568714097,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,-0.053947460672373285,40.0,80.0,218.0096867377808,3.230937077299417,1023.0792613686199,270.3580671482414,103621.59928011677,7141.552588820196,1875.2196393715478,39.95527022791234,3.260226760626391,2543,40.0,50.0,-0.026957991461679206,182.0,258.0,56.0,8847.0,496.0,5.481582601918179E7,13708.0,6.6624214E7,96996.77693761815,28946.916824196596
3.0,1.0,0.7005479452054795,0.38450563411400795,0.9005479452054794,1.0,0.6021779717189572,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.014890088897763287,0.0,80.0,250.055109359776,3.8909674680273785,5.00514182856704E-11,1.1329111268459621E-11,116177.92376600612,4214.556358710612,1035.1092414730092,40.00367006263701,3.268509819280833,1799,10.0,20.0,0.0013763518451625591,57.0,104.0,335.0,4994.0,496.0,6.145812167221724E7,7863.0,7.7436217E7,112289.8865784499,34092.37618147448
3.0,1.0,0.7005479452054795,0.3854483188044832,0.9005479452054794,1.0,0.6002914072229141,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.017864590127480706,0.0,70.0,248.44231927867742,3.8556930114732695,4.263848028373178E-11,1.0006800001819184E-11,117526.71095850212,3511.8802967731217,883.502105285295,39.994057017234724,3.2639539525171952,1798,10.0,20.0,0.0014388753436585357,38.0,102.0,300.0,4296.0,440.0,6.217163009704763E7,6472.0,7.8477883E7,113740.66918714556,34610.71644612477
3.0,1.0,0.7005479452054795,0.39034264938117447,0.9005479452054794,1.0,0.6025935583385361,0.6005479452054795,40.0,100.0,55.0,20.0,3.0,6000.0,0.02114694110209048,0.0,60.0,249.3157910114321,3.8806151617612303,3.6134093761175044E-11,8.33991157634324E-12,118930.40075698918,3016.6435762825586,715.9693451471709,40.006412067684316,3.268960117008352,1797,10.0,20.0,0.002766798108862027,28.0,69.0,276.0,3571.0,373.0,6.291418200044723E7,5223.0,8.0094237E7,115827.49338374291,35579.38185255198
